timestamp_unix_seconds,time_ms,x,y,z,worn,in_out,device_serial,session_id
1778802790.7112434,1778802790711,1415.3857421875,928.6201782226562,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7162435,1778802790716,1400.917724609375,952.689697265625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7212546,1778802790721,1385.0638427734375,984.58349609375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7262435,1778802790726,1362.5848388671875,989.5379028320312,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7312546,1778802790731,1394.751708984375,1001.5257568359375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7362435,1778802790736,1369.9766845703125,1015.3776245117188,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7412434,1778802790741,1337.057861328125,1025.600341796875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7462435,1778802790746,1366.724853515625,1047.2313232421875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7512434,1778802790751,1377.791015625,1031.417724609375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7562435,1778802790756,1356.4127197265625,1062.6826171875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7612433,1778802790761,1353.135986328125,1074.3092041015625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7663658,1778802790766,1355.394775390625,1067.882080078125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7712545,1778802790771,1339.5919189453125,1085.4932861328125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7763658,1778802790776,1337.8819580078125,1094.9072265625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7813656,1778802790781,1330.5487060546875,1102.414306640625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7863657,1778802790786,1322.7659912109375,1087.867431640625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7913768,1778802790791,1322.9658203125,1091.1422119140625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.7963657,1778802790796,1315.2296142578125,1095.33056640625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8013656,1778802790801,1297.005615234375,1114.1787109375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8063657,1778802790806,1293.93017578125,1122.8973388671875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8113656,1778802790811,1305.1668701171875,1098.2548828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8163657,1778802790816,1296.764892578125,1100.4508056640625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8213656,1778802790821,1310.544921875,1080.1312255859375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8263657,1778802790826,1280.328857421875,1104.6688232421875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8313656,1778802790831,1308.539306640625,1074.7940673828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8363767,1778802790836,1296.4677734375,1091.66943359375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8413656,1778802790841,1291.1641845703125,1084.04248046875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8463767,1778802790846,1290.72021484375,1059.257080078125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8513656,1778802790851,1255.697265625,1105.8424072265625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8563657,1778802790856,1295.0611572265625,1086.2823486328125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8613656,1778802790861,1288.5740966796875,1095.479248046875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8663657,1778802790866,1259.637451171875,1119.1634521484375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8713655,1778802790871,1222.961669921875,1128.1363525390625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8763657,1778802790876,1232.123291015625,1132.2811279296875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8813767,1778802790881,1188.7796630859375,1129.5673828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8863657,1778802790886,1173.6474609375,1138.2320556640625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.8913658,1778802790891,1140.0201416015625,1134.73779296875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.896488,1778802790896,1115.6533203125,1134.847412109375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.9014878,1778802790901,1084.106201171875,1150.3671875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.906488,1778802790906,1023.9154663085938,1145.2293701171875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.9114878,1778802790911,1014.29736328125,1149.62255859375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.91651,1778802790916,1006.4765625,1152.9112548828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.9214878,1778802790921,959.3800659179688,1128.5123291015625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.926488,1778802790926,934.541748046875,1168.5867919921875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.9314878,1778802790931,922.5332641601562,1134.3167724609375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.9364989,1778802790936,850.75732421875,1131.12744140625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.9414878,1778802790941,842.4913330078125,1115.607421875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.946488,1778802790946,782.3238525390625,1122.7509765625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.9514878,1778802790951,790.154296875,1137.548828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.956488,1778802790956,727.1754760742188,1121.3775634765625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.9614878,1778802790961,722.0322875976562,1121.5291748046875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.966488,1778802790966,677.2623901367188,1129.5977783203125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.971488,1778802790971,672.7349853515625,1140.86181640625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.9764879,1778802790976,651.03759765625,1133.061279296875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.981488,1778802790981,606.1292114257812,1139.6558837890625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.9864879,1778802790986,619.9115600585938,1121.66357421875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.991488,1778802790991,583.021240234375,1128.9395751953125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802790.9964879,1778802790996,577.3413696289062,1105.38916015625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.001488,1778802791001,582.136474609375,1107.9810791015625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.006499,1778802791006,589.2850341796875,1110.024658203125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.011499,1778802791011,606.7318725585938,1126.8837890625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.016499,1778802791016,627.3352661132812,1116.3089599609375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.021488,1778802791021,628.4671020507812,1120.845458984375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.0264878,1778802791026,626.5057983398438,1120.53125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.03161,1778802791031,622.8478393554688,1122.0224609375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.0366101,1778802791036,640.47998046875,1111.3912353515625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.04161,1778802791041,638.5285034179688,1113.96728515625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.04661,1778802791046,646.40576171875,1123.0867919921875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.05161,1778802791051,608.74560546875,1107.2374267578125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.05661,1778802791056,612.6600952148438,1108.3262939453125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.0616102,1778802791061,612.2062377929688,1111.0189208984375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.06661,1778802791066,596.1780395507812,1102.4488525390625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.0716102,1778802791071,529.00634765625,1121.0086669921875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.07661,1778802791076,531.3211059570312,1113.9005126953125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.0816102,1778802791081,504.3931579589844,1129.470947265625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.08661,1778802791086,508.2869873046875,1143.3045654296875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.0916102,1778802791091,513.0362548828125,1142.7276611328125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.09661,1778802791096,512.037353515625,1142.1834716796875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1016212,1778802791101,500.1227722167969,1142.9140625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1066213,1778802791106,495.51690673828125,1166.29150390625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1116102,1778802791111,497.5918273925781,1163.5126953125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.11661,1778802791116,471.2081604003906,1164.67578125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1216102,1778802791121,443.449462890625,1161.3173828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.12661,1778802791126,464.10894775390625,1178.3646240234375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1316102,1778802791131,469.7774353027344,1147.8929443359375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.13661,1778802791136,433.66168212890625,1135.860107421875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1416101,1778802791141,437.8958435058594,1140.399169921875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.14661,1778802791146,434.1852722167969,1146.7698974609375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1516101,1778802791151,432.28863525390625,1146.6119384765625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.15661,1778802791156,434.2373046875,1160.56884765625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1617324,1778802791161,405.6249084472656,1150.2447509765625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1667435,1778802791166,389.63330078125,1132.0682373046875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1717324,1778802791171,389.25347900390625,1139.7171630859375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1767323,1778802791176,424.5021667480469,1137.0145263671875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1817324,1778802791181,413.66302490234375,1152.3160400390625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1867323,1778802791186,400.91229248046875,1141.446044921875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.1917324,1778802791191,400.3431701660156,1141.16748046875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2117324,1778802791211,395.8164978027344,1131.156005859375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2217433,1778802791221,420.26837158203125,1152.96826171875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2317324,1778802791231,394.1500549316406,1138.798828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2367322,1778802791236,398.4900817871094,1144.9290771484375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2417324,1778802791241,394.7223205566406,1145.506591796875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2467322,1778802791246,386.233154296875,1122.455322265625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2517323,1778802791251,369.3658142089844,1136.2760009765625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2567434,1778802791256,374.1788330078125,1149.647216796875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2617323,1778802791261,357.5385437011719,1134.115478515625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2667434,1778802791266,372.7332763671875,1127.050537109375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2717435,1778802791271,319.28369140625,1104.50048828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2767324,1778802791276,320.39715576171875,1109.611328125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2817323,1778802791281,326.8017578125,1119.0574951171875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2867434,1778802791286,324.3500061035156,1121.21923828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2917323,1778802791291,315.5278625488281,1120.513427734375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.2968545,1778802791296,305.5331115722656,1121.6279296875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3018656,1778802791301,299.05096435546875,1098.5870361328125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3068545,1778802791306,293.3291931152344,1102.2100830078125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3118546,1778802791311,294.67828369140625,1111.496337890625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3168545,1778802791316,285.6476745605469,1091.876953125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3218546,1778802791321,275.3365173339844,1080.293212890625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3268545,1778802791326,274.0216369628906,1079.8238525390625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3318546,1778802791331,285.6901550292969,1097.5618896484375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3368657,1778802791336,301.9453430175781,1108.95361328125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3418546,1778802791341,300.4368896484375,1105.171875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3468544,1778802791346,305.9523620605469,1090.31689453125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3518546,1778802791351,306.50885009765625,1083.751953125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3568544,1778802791356,289.25457763671875,1068.5123291015625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3618546,1778802791361,290.1795349121094,1064.95654296875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3668547,1778802791366,289.7123107910156,1095.2271728515625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3718545,1778802791371,290.2591857910156,1092.635498046875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3768547,1778802791376,288.8009338378906,1088.2861328125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3818545,1778802791381,305.2428283691406,1075.276123046875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3868546,1778802791386,302.9842834472656,1075.7760009765625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3918545,1778802791391,335.1191711425781,1084.39111328125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.3968546,1778802791396,309.3343505859375,1109.0438232421875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.4018545,1778802791401,301.01116943359375,1086.9686279296875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.4068546,1778802791406,309.0328369140625,1095.9244384765625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.4118545,1778802791411,270.3545837402344,1078.34521484375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.4168546,1778802791416,295.51806640625,1100.054931640625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.426988,1778802791426,285.6618347167969,1086.39794921875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.431988,1778802791431,286.5022888183594,1085.4503173828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.4369879,1778802791436,266.2664489746094,1065.380859375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.441988,1778802791441,254.78118896484375,1073.3082275390625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.4469879,1778802791446,256.5462646484375,1071.5540771484375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.451988,1778802791451,281.6788635253906,1087.26171875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.4569879,1778802791456,267.6012268066406,1059.038818359375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.461988,1778802791461,237.77081298828125,1068.5389404296875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.4669878,1778802791466,248.39627075195312,1026.915771484375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.471988,1778802791471,233.19114685058594,1021.0474853515625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.4769769,1778802791476,255.60235595703125,999.2871704101562,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.4819767,1778802791481,211.05804443359375,1028.0048828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.4869878,1778802791486,220.0637664794922,1039.6873779296875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.4919767,1778802791491,208.2635040283203,1023.1403198242188,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.4969769,1778802791496,210.39422607421875,1023.526123046875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5019767,1778802791501,219.4425506591797,1012.9887084960938,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5069768,1778802791506,206.53843688964844,956.5079956054688,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5119767,1778802791511,207.23284912109375,967.3446044921875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5169878,1778802791516,175.7318115234375,949.7726440429688,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5219767,1778802791521,164.8802490234375,936.890869140625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5269878,1778802791526,196.48193359375,906.8291625976562,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5319767,1778802791531,181.53890991210938,869.52978515625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5369878,1778802791536,172.13287353515625,845.5579223632812,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5419767,1778802791541,174.70018005371094,854.2674560546875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5469768,1778802791546,164.59228515625,808.1723022460938,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5519767,1778802791551,151.52659606933594,770.55126953125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5569768,1778802791556,137.64260864257812,774.3810424804688,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5621102,1778802791562,122.79814147949219,729.2251586914062,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.56711,1778802791567,144.44569396972656,727.1395874023438,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5721211,1778802791572,118.68848419189453,679.9759521484375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.57711,1778802791577,119.0746841430664,668.694091796875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5821102,1778802791582,115.05294799804688,639.847900390625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.58711,1778802791587,125.0877914428711,645.6298828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.5921102,1778802791592,99.51001739501953,612.9346923828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.59711,1778802791597,97.00861358642578,589.07568359375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.6021101,1778802791602,93.55303192138672,567.4072875976562,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.60711,1778802791607,117.43406677246094,545.5455322265625,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.6121101,1778802791612,107.8742446899414,512.483154296875,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.61711,1778802791617,109.52311706542969,523.3798828125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.6221101,1778802791622,111.03758239746094,521.0595703125,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
1778802791.62711,1778802791627,104.66357421875,507.073974609375,,True,True,-1,c6bc3f0c-c3c0-4a0e-9c90-f15901cc4f40
