timestamp_unix_seconds,time_ms,x,y,z,worn,in_out,device_serial,session_id
1778802277.5972774,1778802277597,809.0841064453125,582.0728759765625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6022885,1778802277602,784.9635620117188,627.85888671875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6072774,1778802277607,808.888916015625,574.5081176757812,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6122773,1778802277612,838.068359375,601.7229614257812,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6172774,1778802277617,798.0745849609375,595.0032348632812,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6222775,1778802277622,818.5386352539062,596.6038208007812,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6272774,1778802277627,819.2725830078125,644.2723999023438,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6322775,1778802277632,816.765380859375,636.8720092773438,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6372774,1778802277637,821.9446411132812,627.142822265625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6422775,1778802277642,822.7957763671875,625.1063232421875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6472774,1778802277647,817.0484619140625,636.6749267578125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6522775,1778802277652,824.1023559570312,617.400390625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6574106,1778802277657,778.1375122070312,550.3506469726562,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6673996,1778802277667,814.9724731445312,633.4783935546875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6723995,1778802277672,839.9533081054688,585.151611328125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6774106,1778802277677,846.0947875976562,607.4697875976562,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6823995,1778802277682,843.4672241210938,607.423583984375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6873996,1778802277687,780.8320922851562,633.948974609375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6923995,1778802277692,792.3204956054688,640.011474609375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.6973996,1778802277697,801.3067626953125,634.2838745117188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7023995,1778802277702,829.164794921875,621.8421020507812,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7073996,1778802277707,801.031494140625,611.239990234375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7123997,1778802277712,813.7337036132812,608.3319091796875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7174108,1778802277717,832.4884033203125,600.6590576171875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7273996,1778802277727,818.3468627929688,613.4918823242188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7323997,1778802277732,827.1786499023438,608.6658935546875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7373996,1778802277737,819.4508666992188,607.6414794921875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7473996,1778802277747,811.6580200195312,576.4132690429688,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7524107,1778802277752,872.480224609375,583.415283203125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7574108,1778802277757,811.7575073242188,609.3207397460938,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7623997,1778802277762,821.1434326171875,609.24169921875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7673995,1778802277767,827.9483642578125,590.5623168945312,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7724106,1778802277772,789.1043701171875,627.6187744140625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7773995,1778802277777,788.3665161132812,588.0276489257812,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7823997,1778802277782,838.4487915039062,598.8991088867188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.787533,1778802277787,834.6823120117188,601.1885375976562,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.7925217,1778802277792,808.2772216796875,565.1228637695312,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.797533,1778802277797,823.588134765625,576.1524047851562,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.802522,1778802277802,845.5702514648438,575.9047241210938,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.8075218,1778802277807,838.4171752929688,590.6290893554688,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.832522,1778802277832,829.0786743164062,585.4598999023438,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.8375218,1778802277837,833.1874389648438,588.4242553710938,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.842522,1778802277842,822.7103271484375,575.208740234375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.847533,1778802277847,821.56005859375,647.8765869140625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.8575218,1778802277857,844.7863159179688,562.1876220703125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.862522,1778802277862,812.8255615234375,648.8373413085938,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.8675218,1778802277867,796.7072143554688,584.657470703125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.8725219,1778802277872,861.762451171875,572.1912231445312,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.8825219,1778802277882,821.5564575195312,655.6925659179688,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.8925219,1778802277892,805.038818359375,645.486328125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.8975217,1778802277897,824.3847045898438,575.1085205078125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.9025218,1778802277902,812.0377807617188,553.6414794921875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.9075217,1778802277907,813.53857421875,560.1431884765625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.9125218,1778802277912,796.701904296875,612.9508056640625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.9175217,1778802277917,800.3013916015625,607.975341796875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.922655,1778802277922,811.129150390625,644.8270874023438,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.9276552,1778802277927,838.0573120117188,617.929443359375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.932655,1778802277932,791.9591064453125,587.9058837890625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.9426441,1778802277942,822.0911865234375,585.5345458984375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.947644,1778802277947,803.5352172851562,604.7848510742188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.952655,1778802277952,790.4788208007812,610.04052734375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.957644,1778802277957,867.680908203125,606.9508666992188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.9676664,1778802277967,842.110595703125,549.88623046875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.972655,1778802277972,796.256591796875,616.3323364257812,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.977644,1778802277977,831.4013061523438,625.091552734375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.982655,1778802277982,836.4684448242188,575.6077880859375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.987644,1778802277987,820.9373779296875,608.7372436523438,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802277.992644,1778802277992,866.0838623046875,567.8836059570312,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.002644,1778802278002,831.58349609375,595.5441284179688,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.007644,1778802278007,799.95703125,622.0440673828125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.012644,1778802278012,827.2041015625,611.1246948242188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.0176442,1778802278017,814.8580932617188,591.2321166992188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.022644,1778802278022,805.5474243164062,612.0885620117188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.032644,1778802278032,813.3447265625,641.252197265625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.0376441,1778802278037,809.9228515625,635.0983276367188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.042644,1778802278042,801.3284912109375,579.1064453125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.0476441,1778802278047,813.2884521484375,583.5015869140625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.0527663,1778802278052,817.63427734375,586.2060546875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.0577662,1778802278057,820.515380859375,644.529541015625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.0677662,1778802278067,809.5177612304688,579.14501953125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.0727663,1778802278072,770.1925659179688,533.040283203125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.0777662,1778802278077,804.6586303710938,601.7691650390625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.0827663,1778802278082,819.6078491210938,593.7836303710938,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.0927663,1778802278092,815.6028442382812,606.69580078125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.0977774,1778802278097,785.7269287109375,519.4324951171875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1027663,1778802278102,820.51806640625,637.9727172851562,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1077664,1778802278107,825.81689453125,602.210693359375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1127663,1778802278112,784.2371826171875,564.8019409179688,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1177886,1778802278117,792.00830078125,570.8391723632812,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1277664,1778802278127,816.58056640625,564.6141967773438,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1377664,1778802278137,819.672119140625,600.0722045898438,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1427774,1778802278142,842.4135131835938,552.4559936523438,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1477664,1778802278147,805.7443237304688,629.0489501953125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1577663,1778802278157,800.11083984375,550.3221435546875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1627662,1778802278162,829.6718139648438,538.6688232421875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1677663,1778802278167,817.7991943359375,646.5062255859375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1727662,1778802278172,816.9520263671875,612.1400756835938,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1777663,1778802278177,821.7315063476562,573.6505126953125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1827662,1778802278182,822.3110961914062,581.0632934570312,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1878996,1778802278187,787.6012573242188,635.8648071289062,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1928997,1778802278192,836.883544921875,646.7508544921875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.1978996,1778802278197,810.285400390625,582.6066284179688,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2028997,1778802278202,812.273681640625,599.1129150390625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2078996,1778802278207,843.4786987304688,542.29931640625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2128997,1778802278212,837.1095581054688,553.8431396484375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2178996,1778802278217,844.8566284179688,572.2935791015625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2228997,1778802278222,830.267822265625,611.114013671875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2278996,1778802278227,820.7903442382812,570.6080322265625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2328997,1778802278232,816.259521484375,623.6241455078125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2378886,1778802278237,827.4244995117188,602.0934448242188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2428997,1778802278242,813.6079711914062,626.060791015625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2478886,1778802278247,805.41357421875,632.2532348632812,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2528884,1778802278252,826.1838989257812,627.890380859375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2578886,1778802278257,820.9924926757812,584.3695678710938,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2628884,1778802278262,821.5897216796875,583.1947631835938,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2678885,1778802278267,818.72607421875,621.3607788085938,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2728884,1778802278272,818.0119018554688,616.4931030273438,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2779107,1778802278277,803.1939697265625,599.822509765625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2828884,1778802278282,817.94287109375,631.3455810546875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2878885,1778802278287,819.4049682617188,600.2962036132812,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2928884,1778802278292,843.1392822265625,640.360107421875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.2978885,1778802278297,842.0482177734375,544.7122802734375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3029108,1778802278302,830.8304443359375,568.1402587890625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3078885,1778802278307,807.4353637695312,553.6969604492188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3128884,1778802278312,827.1917724609375,616.76025390625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3180218,1778802278318,838.2359619140625,523.1175537109375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3228996,1778802278322,839.066162109375,610.6636962890625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3280218,1778802278328,818.0425415039062,607.4099731445312,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3330219,1778802278333,820.0736694335938,594.9954833984375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3380218,1778802278338,835.3485107421875,607.9038696289062,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3430328,1778802278343,808.6712646484375,598.8805541992188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3480217,1778802278348,817.5201416015625,606.669189453125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3530219,1778802278353,824.2561645507812,608.234375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3580217,1778802278358,845.9226684570312,596.7074584960938,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3630219,1778802278363,815.7770385742188,597.9970703125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3680217,1778802278368,821.6007080078125,587.8272705078125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3730218,1778802278373,778.5723876953125,602.0145263671875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3780217,1778802278378,837.5086669921875,615.9873657226562,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.3830218,1778802278383,835.9926147460938,636.3375854492188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.388022,1778802278388,798.1482543945312,567.3414306640625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.393033,1778802278393,798.7756958007812,652.446533203125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.398022,1778802278398,816.0552978515625,581.9188842773438,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.4030218,1778802278403,820.6362915039062,608.9077758789062,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.408022,1778802278408,828.146484375,582.738037109375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.4130218,1778802278413,808.4515991210938,623.1954345703125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.4180107,1778802278418,813.9085083007812,641.1012573242188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.4230218,1778802278423,816.620849609375,633.9617919921875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.4280107,1778802278428,834.1986083984375,542.265380859375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.4330108,1778802278433,781.9219360351562,624.4542846679688,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.4380107,1778802278438,796.2354736328125,649.8173217773438,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.443033,1778802278443,825.927490234375,548.8563232421875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.4480107,1778802278448,822.217529296875,561.7507934570312,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.4530218,1778802278453,814.4605102539062,615.8120727539062,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.458144,1778802278458,814.3303833007812,611.2437133789062,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.463144,1778802278463,821.4833984375,592.2620849609375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.468144,1778802278468,816.0699462890625,603.6806030273438,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.473144,1778802278473,818.170654296875,602.092041015625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.4781442,1778802278478,825.1346435546875,569.8226928710938,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.483144,1778802278483,818.7424926757812,594.0352172851562,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.4881442,1778802278488,777.060302734375,584.533447265625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.4981441,1778802278498,822.5294189453125,630.2637939453125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.503144,1778802278503,860.4514770507812,609.1538696289062,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.5081441,1778802278508,850.4793090820312,608.1892700195312,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.513144,1778802278513,809.79345703125,571.6011352539062,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.5181441,1778802278518,832.434814453125,630.3404541015625,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.523144,1778802278523,828.4419555664062,652.5172729492188,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.5281441,1778802278528,803.3297119140625,586.9984741210938,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.533144,1778802278533,806.126708984375,592.6023559570312,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.538144,1778802278538,815.8799438476562,591.9921875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.543144,1778802278543,828.4339599609375,613.7493286132812,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.548144,1778802278548,818.4571533203125,624.0695190429688,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.553144,1778802278553,807.145751953125,611.48095703125,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.558155,1778802278558,865.447509765625,595.9865112304688,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.563144,1778802278563,840.60888671875,606.6401977539062,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.568144,1778802278568,815.4138793945312,594.21630859375,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
1778802278.573144,1778802278573,875.7777709960938,613.723388671875,,False,True,-1,d56c049f-247d-4de1-bc2e-505644ccdb40
